test,expected,result
z6_3_TB_0_1_2_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_FENCE_01.als,?,INSTANCE
z6_3_TB_0_1_2_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_FENCE_02.als,?,INSTANCE
z6_3_TB_0_1_2_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_FENCE_1.als,?,INSTANCE
z6_3_TB_0_1_2_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_FENCE_12.als,?,INSTANCE
z6_3_TB_0_1_2_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_FENCE_2.als,?,INSTANCE
z6_3_TB_0_1_2_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_ALL_FENCE.als,?,INSTANCE
z6_3_TB_0_1_2_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_FENCE_0.als,?,INSTANCE
z6_3_TB_0_1_2_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_FENCE_01.als,?,INSTANCE
z6_3_TB_0_1_2_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_FENCE_02.als,?,INSTANCE
z6_3_TB_0_1_2_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_FENCE_1.als,?,INSTANCE
z6_3_TB_0_1_2_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_FENCE_12.als,?,INSTANCE
z6_3_TB_0_1_2_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_FENCE_2.als,?,INSTANCE
z6_3_TB_0_1_2_SCOPE_BLOCK_NO_FENCE_ACQ_REL.als,?,INSTANCE
z6_3_TB_0_1_2_SCOPE_BLOCK_NO_FENCE_RELAXED.als,?,INSTANCE
z6_3_TB_0_1_2_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_ALL_FENCE.als,?,INSTANCE
z6_3_TB_0_1_2_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_FENCE_0.als,?,INSTANCE
z6_3_TB_0_1_2_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_FENCE_01.als,?,INSTANCE
z6_3_TB_0_1_2_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_FENCE_02.als,?,INSTANCE
z6_3_TB_0_1_2_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_FENCE_1.als,?,INSTANCE
z6_3_TB_0_1_2_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_FENCE_12.als,?,INSTANCE
z6_3_TB_0_1_2_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_FENCE_2.als,?,INSTANCE
z6_3_TB_0_1_2_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_ALL_FENCE.als,?,INSTANCE
z6_3_TB_0_1_2_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_FENCE_0.als,?,INSTANCE
z6_3_TB_0_1_2_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_FENCE_01.als,?,INSTANCE
z6_3_TB_0_1_2_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_FENCE_02.als,?,INSTANCE
z6_3_TB_0_1_2_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_FENCE_1.als,?,INSTANCE
z6_3_TB_0_1_2_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_FENCE_12.als,?,INSTANCE
z6_3_TB_0_1_2_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_FENCE_2.als,?,INSTANCE
z6_3_TB_0_1_2_SCOPE_DEVICE_NO_FENCE_ACQ_REL.als,?,INSTANCE
z6_3_TB_0_1_2_SCOPE_DEVICE_NO_FENCE_RELAXED.als,?,INSTANCE
z6_3_TB_0_12_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_ALL_FENCE.als,?,INSTANCE
z6_3_TB_0_12_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_FENCE_0.als,?,INSTANCE
z6_3_TB_0_12_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_FENCE_01.als,?,INSTANCE
z6_3_TB_0_12_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_FENCE_02.als,?,INSTANCE
z6_3_TB_0_12_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_FENCE_1.als,?,INSTANCE
z6_3_TB_0_12_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_FENCE_12.als,?,INSTANCE
z6_3_TB_0_12_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_FENCE_2.als,?,INSTANCE
z6_3_TB_0_12_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_ALL_FENCE.als,?,INSTANCE
z6_3_TB_0_12_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_FENCE_0.als,?,INSTANCE
z6_3_TB_0_12_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_FENCE_01.als,?,INSTANCE
z6_3_TB_0_12_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_FENCE_02.als,?,INSTANCE
z6_3_TB_0_12_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_FENCE_1.als,?,INSTANCE
z6_3_TB_0_12_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_FENCE_12.als,?,INSTANCE
z6_3_TB_0_12_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_FENCE_2.als,?,INSTANCE
z6_3_TB_0_12_SCOPE_BLOCK_NO_FENCE_ACQ_REL.als,?,INSTANCE
z6_3_TB_0_12_SCOPE_BLOCK_NO_FENCE_RELAXED.als,?,INSTANCE
z6_3_TB_0_12_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_ALL_FENCE.als,?,INSTANCE
z6_3_TB_0_12_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_FENCE_0.als,?,INSTANCE
z6_3_TB_0_12_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_FENCE_01.als,?,INSTANCE
z6_3_TB_0_12_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_FENCE_02.als,?,INSTANCE
z6_3_TB_0_12_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_FENCE_1.als,?,INSTANCE
z6_3_TB_0_12_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_FENCE_12.als,?,INSTANCE
z6_3_TB_0_12_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_FENCE_2.als,?,INSTANCE
z6_3_TB_0_12_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_ALL_FENCE.als,?,INSTANCE
z6_3_TB_0_12_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_FENCE_0.als,?,INSTANCE
z6_3_TB_0_12_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_FENCE_01.als,?,INSTANCE
z6_3_TB_0_12_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_FENCE_02.als,?,INSTANCE
z6_3_TB_0_12_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_FENCE_1.als,?,INSTANCE
z6_3_TB_0_12_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_FENCE_12.als,?,INSTANCE
z6_3_TB_0_12_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_FENCE_2.als,?,INSTANCE
z6_3_TB_0_12_SCOPE_DEVICE_NO_FENCE_ACQ_REL.als,?,INSTANCE
z6_3_TB_0_12_SCOPE_DEVICE_NO_FENCE_RELAXED.als,?,INSTANCE
z6_3_TB_01_2_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_ALL_FENCE.als,?,INSTANCE
z6_3_TB_01_2_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_FENCE_0.als,?,INSTANCE
z6_3_TB_01_2_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_FENCE_01.als,?,INSTANCE
z6_3_TB_01_2_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_FENCE_02.als,?,INSTANCE
z6_3_TB_01_2_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_FENCE_1.als,?,INSTANCE
z6_3_TB_01_2_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_FENCE_12.als,?,INSTANCE
z6_3_TB_01_2_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_FENCE_2.als,?,INSTANCE
z6_3_TB_01_2_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_ALL_FENCE.als,?,INSTANCE
z6_3_TB_01_2_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_FENCE_0.als,?,INSTANCE
z6_3_TB_01_2_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_FENCE_01.als,?,INSTANCE
z6_3_TB_01_2_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_FENCE_02.als,?,INSTANCE
z6_3_TB_01_2_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_FENCE_1.als,?,INSTANCE
z6_3_TB_01_2_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_FENCE_12.als,?,INSTANCE
z6_3_TB_01_2_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_FENCE_2.als,?,INSTANCE
z6_3_TB_01_2_SCOPE_BLOCK_NO_FENCE_ACQ_REL.als,?,INSTANCE
z6_3_TB_01_2_SCOPE_BLOCK_NO_FENCE_RELAXED.als,?,INSTANCE
z6_3_TB_01_2_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_ALL_FENCE.als,?,INSTANCE
z6_3_TB_01_2_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_FENCE_0.als,?,INSTANCE
z6_3_TB_01_2_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_FENCE_01.als,?,INSTANCE
z6_3_TB_01_2_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_FENCE_02.als,?,INSTANCE
z6_3_TB_01_2_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_FENCE_1.als,?,INSTANCE
z6_3_TB_01_2_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_FENCE_12.als,?,INSTANCE
z6_3_TB_01_2_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_FENCE_2.als,?,INSTANCE
z6_3_TB_01_2_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_ALL_FENCE.als,?,INSTANCE
z6_3_TB_01_2_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_FENCE_0.als,?,INSTANCE
z6_3_TB_01_2_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_FENCE_01.als,?,INSTANCE
z6_3_TB_01_2_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_FENCE_02.als,?,INSTANCE
z6_3_TB_01_2_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_FENCE_1.als,?,INSTANCE
z6_3_TB_01_2_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_FENCE_12.als,?,INSTANCE
z6_3_TB_01_2_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_FENCE_2.als,?,INSTANCE
z6_3_TB_01_2_SCOPE_DEVICE_NO_FENCE_ACQ_REL.als,?,INSTANCE
z6_3_TB_01_2_SCOPE_DEVICE_NO_FENCE_RELAXED.als,?,INSTANCE
z6_3_TB_012_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_ALL_FENCE.als,?,INSTANCE
z6_3_TB_012_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_FENCE_0.als,?,INSTANCE
z6_3_TB_012_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_FENCE_01.als,?,INSTANCE
z6_3_TB_012_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_FENCE_02.als,?,INSTANCE
z6_3_TB_012_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_FENCE_1.als,?,INSTANCE
z6_3_TB_012_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_FENCE_12.als,?,INSTANCE
z6_3_TB_012_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_FENCE_2.als,?,INSTANCE
z6_3_TB_012_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_ALL_FENCE.als,?,INSTANCE
z6_3_TB_012_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_FENCE_0.als,?,INSTANCE
z6_3_TB_012_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_FENCE_01.als,?,INSTANCE
z6_3_TB_012_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_FENCE_02.als,?,INSTANCE
z6_3_TB_012_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_FENCE_1.als,?,INSTANCE
z6_3_TB_012_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_FENCE_12.als,?,INSTANCE
z6_3_TB_012_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_FENCE_2.als,?,INSTANCE
z6_3_TB_012_SCOPE_BLOCK_NO_FENCE_ACQ_REL.als,?,INSTANCE
z6_3_TB_012_SCOPE_BLOCK_NO_FENCE_RELAXED.als,?,INSTANCE
z6_3_TB_012_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_ALL_FENCE.als,?,INSTANCE
z6_3_TB_012_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_FENCE_0.als,?,INSTANCE
z6_3_TB_012_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_FENCE_01.als,?,INSTANCE
z6_3_TB_012_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_FENCE_02.als,?,INSTANCE
z6_3_TB_012_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_FENCE_1.als,?,INSTANCE
z6_3_TB_012_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_FENCE_12.als,?,INSTANCE
z6_3_TB_012_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_FENCE_2.als,?,INSTANCE
z6_3_TB_012_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_ALL_FENCE.als,?,INSTANCE
z6_3_TB_012_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_FENCE_0.als,?,INSTANCE
z6_3_TB_012_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_FENCE_01.als,?,INSTANCE
z6_3_TB_012_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_FENCE_02.als,?,INSTANCE
z6_3_TB_012_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_FENCE_1.als,?,INSTANCE
z6_3_TB_012_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_FENCE_12.als,?,INSTANCE
z6_3_TB_012_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_FENCE_2.als,?,INSTANCE
z6_3_TB_012_SCOPE_DEVICE_NO_FENCE_ACQ_REL.als,?,INSTANCE
z6_3_TB_012_SCOPE_DEVICE_NO_FENCE_RELAXED.als,?,INSTANCE
z6_3_TB_1_02_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_ALL_FENCE.als,?,INSTANCE
z6_3_TB_1_02_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_FENCE_0.als,?,INSTANCE
z6_3_TB_1_02_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_FENCE_01.als,?,INSTANCE
z6_3_TB_1_02_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_FENCE_02.als,?,INSTANCE
z6_3_TB_1_02_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_FENCE_1.als,?,INSTANCE
z6_3_TB_1_02_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_FENCE_12.als,?,INSTANCE
z6_3_TB_1_02_SCOPE_BLOCK_FENCE_SCOPE_BLOCK_FENCE_2.als,?,INSTANCE
z6_3_TB_1_02_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_ALL_FENCE.als,?,INSTANCE
z6_3_TB_1_02_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_FENCE_0.als,?,INSTANCE
z6_3_TB_1_02_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_FENCE_01.als,?,INSTANCE
z6_3_TB_1_02_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_FENCE_02.als,?,INSTANCE
z6_3_TB_1_02_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_FENCE_1.als,?,INSTANCE
z6_3_TB_1_02_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_FENCE_12.als,?,INSTANCE
z6_3_TB_1_02_SCOPE_BLOCK_FENCE_SCOPE_DEVICE_FENCE_2.als,?,INSTANCE
z6_3_TB_1_02_SCOPE_BLOCK_NO_FENCE_ACQ_REL.als,?,INSTANCE
z6_3_TB_1_02_SCOPE_BLOCK_NO_FENCE_RELAXED.als,?,INSTANCE
z6_3_TB_1_02_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_ALL_FENCE.als,?,INSTANCE
z6_3_TB_1_02_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_FENCE_0.als,?,INSTANCE
z6_3_TB_1_02_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_FENCE_01.als,?,INSTANCE
z6_3_TB_1_02_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_FENCE_02.als,?,INSTANCE
z6_3_TB_1_02_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_FENCE_1.als,?,INSTANCE
z6_3_TB_1_02_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_FENCE_12.als,?,INSTANCE
z6_3_TB_1_02_SCOPE_DEVICE_FENCE_SCOPE_BLOCK_FENCE_2.als,?,INSTANCE
z6_3_TB_1_02_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_ALL_FENCE.als,?,INSTANCE
z6_3_TB_1_02_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_FENCE_0.als,?,INSTANCE
z6_3_TB_1_02_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_FENCE_01.als,?,INSTANCE
z6_3_TB_1_02_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_FENCE_02.als,?,INSTANCE
z6_3_TB_1_02_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_FENCE_1.als,?,INSTANCE
z6_3_TB_1_02_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_FENCE_12.als,?,INSTANCE
z6_3_TB_1_02_SCOPE_DEVICE_FENCE_SCOPE_DEVICE_FENCE_2.als,?,INSTANCE
z6_3_TB_1_02_SCOPE_DEVICE_NO_FENCE_ACQ_REL.als,?,INSTANCE
z6_3_TB_1_02_SCOPE_DEVICE_NO_FENCE_RELAXED.als,?,INSTANCE
